escenario,id_pedido,cliente,cantidad_qq,prioridad,horas_limite,llegada,fecha_limite,x,y
N100-I02,153,c7302,8,PRIORIZADO_18H,18,2026-01-10T06:21,2026-01-11T00:21,57,48
N100-I02,154,c9123,8,REGULAR_36H,36,2026-01-10T07:50,2026-01-11T19:50,30,5
N100-I02,155,c1440,1,REGULAR_36H,36,2026-01-10T08:34,2026-01-11T20:34,49,2
N100-I02,156,c5342,3,PRIORIZADO_8H,8,2026-01-10T08:53,2026-01-10T16:53,6,22
N100-I02,157,c4423,2,PRIORIZADO_12H,12,2026-01-10T10:09,2026-01-10T22:09,33,24
N100-I02,158,c4714,10,REGULAR_36H,36,2026-01-10T10:15,2026-01-11T22:15,66,8
N100-I02,159,c5261,4,PRIORIZADO_18H,18,2026-01-10T10:51,2026-01-11T04:51,25,29
N100-I02,160,c7567,8,REGULAR_36H,36,2026-01-10T11:20,2026-01-11T23:20,26,37
N100-I02,161,c9029,7,PRIORIZADO_12H,12,2026-01-10T11:49,2026-01-10T23:49,27,27
N100-I02,162,c6915,2,PRIORIZADO_12H,12,2026-01-10T14:52,2026-01-11T02:52,41,45
N100-I02,163,c4711,6,PRIORIZADO_8H,8,2026-01-10T15:37,2026-01-10T23:37,15,26
N100-I02,164,c7329,6,PRIORIZADO_8H,8,2026-01-10T21:39,2026-01-11T05:39,8,25
N100-I02,165,c3363,7,REGULAR_36H,36,2026-01-10T22:42,2026-01-12T10:42,8,21
N100-I02,166,c7371,1,REGULAR_36H,36,2026-01-10T22:50,2026-01-12T10:50,9,34
N100-I02,167,c0494,7,PRIORIZADO_4H,4,2026-01-10T23:10,2026-01-11T03:10,44,41
N100-I02,168,c2663,10,PRIORIZADO_12H,12,2026-01-10T23:31,2026-01-11T11:31,66,35
N100-I02,169,c3801,1,PRIORIZADO_18H,18,2026-01-11T00:05,2026-01-11T18:05,58,44
N100-I02,170,c4427,3,PRIORIZADO_4H,4,2026-01-11T00:27,2026-01-11T04:27,9,30
N100-I02,171,c0135,3,PRIORIZADO_12H,12,2026-01-11T02:55,2026-01-11T14:55,16,6
N100-I02,172,c6716,8,PRIORIZADO_18H,18,2026-01-11T03:02,2026-01-11T21:02,29,19
N100-I02,173,c5662,10,PRIORIZADO_12H,12,2026-01-11T03:36,2026-01-11T15:36,61,44
N100-I02,174,c8418,3,REGULAR_36H,36,2026-01-11T06:20,2026-01-12T18:20,30,6
N100-I02,175,c2810,7,PRIORIZADO_18H,18,2026-01-11T09:33,2026-01-12T03:33,27,13
N100-I02,176,c6472,9,REGULAR_36H,36,2026-01-11T09:42,2026-01-12T21:42,52,13
N100-I02,177,c5039,2,PRIORIZADO_8H,8,2026-01-11T12:49,2026-01-11T20:49,19,38
N100-I02,178,c9475,10,PRIORIZADO_8H,8,2026-01-11T13:23,2026-01-11T21:23,48,41
N100-I02,179,c5708,9,PRIORIZADO_4H,4,2026-01-11T14:49,2026-01-11T18:49,56,2
N100-I02,180,c9844,4,REGULAR_36H,36,2026-01-11T16:06,2026-01-13T04:06,18,8
N100-I02,181,c5448,4,REGULAR_36H,36,2026-01-11T17:28,2026-01-13T05:28,12,30
N100-I02,182,c9743,10,REGULAR_36H,36,2026-01-11T17:48,2026-01-13T05:48,57,12
N100-I02,183,c2968,2,REGULAR_36H,36,2026-01-11T21:01,2026-01-13T09:01,53,50
N100-I02,184,c2001,9,PRIORIZADO_8H,8,2026-01-11T22:09,2026-01-12T06:09,43,20
N100-I02,185,c4042,6,PRIORIZADO_18H,18,2026-01-11T23:16,2026-01-12T17:16,41,36
N100-I02,186,c6579,3,PRIORIZADO_12H,12,2026-01-12T00:52,2026-01-12T12:52,10,3
N100-I02,187,c4772,5,REGULAR_36H,36,2026-01-12T01:04,2026-01-13T13:04,60,17
N100-I02,188,c2326,2,PRIORIZADO_4H,4,2026-01-12T02:02,2026-01-12T06:02,27,8
N100-I02,189,c5439,2,PRIORIZADO_8H,8,2026-01-12T02:34,2026-01-12T10:34,6,13
N100-I02,190,c6552,8,PRIORIZADO_18H,18,2026-01-12T02:37,2026-01-12T20:37,16,14
N100-I02,191,c5947,4,REGULAR_36H,36,2026-01-12T03:13,2026-01-13T15:13,43,37
N100-I02,192,c5756,2,REGULAR_36H,36,2026-01-12T04:42,2026-01-13T16:42,1,17
N100-I02,193,c4485,1,REGULAR_36H,36,2026-01-12T05:38,2026-01-13T17:38,68,6
N100-I02,194,c1460,5,REGULAR_36H,36,2026-01-12T11:39,2026-01-13T23:39,37,6
N100-I02,195,c1137,3,PRIORIZADO_4H,4,2026-01-12T12:58,2026-01-12T16:58,7,34
N100-I02,196,c2840,5,PRIORIZADO_4H,4,2026-01-12T14:26,2026-01-12T18:26,31,4
N100-I02,197,c1222,8,REGULAR_36H,36,2026-01-12T15:24,2026-01-14T03:24,67,44
N100-I02,198,c9315,10,PRIORIZADO_12H,12,2026-01-12T16:11,2026-01-13T04:11,6,9
N100-I02,199,c7964,2,PRIORIZADO_18H,18,2026-01-12T17:10,2026-01-13T11:10,64,5
N100-I02,200,c6244,5,PRIORIZADO_12H,12,2026-01-12T17:26,2026-01-13T05:26,52,6
N100-I03,201,c6438,3,REGULAR_36H,36,2026-01-12T17:32,2026-01-14T05:32,22,9
N100-I03,202,c7205,2,PRIORIZADO_18H,18,2026-01-12T19:00,2026-01-13T13:00,13,38
N100-I03,203,c4936,3,PRIORIZADO_8H,8,2026-01-12T19:18,2026-01-13T03:18,30,12
N100-I03,204,c9941,9,REGULAR_36H,36,2026-01-12T19:39,2026-01-14T07:39,5,12
N100-I03,205,c3955,6,PRIORIZADO_4H,4,2026-01-12T19:40,2026-01-12T23:40,70,8
N100-I03,206,c7655,8,REGULAR_36H,36,2026-01-12T21:46,2026-01-14T09:46,64,42
N100-I03,207,c4643,4,REGULAR_36H,36,2026-01-12T23:56,2026-01-14T11:56,55,21
N100-I03,208,c5863,8,PRIORIZADO_4H,4,2026-01-13T00:11,2026-01-13T04:11,19,9
N100-I03,209,c5653,8,PRIORIZADO_12H,12,2026-01-13T00:17,2026-01-13T12:17,57,28
N100-I03,210,c5518,6,PRIORIZADO_8H,8,2026-01-13T00:24,2026-01-13T08:24,53,13
N100-I03,211,c2418,8,PRIORIZADO_4H,4,2026-01-13T00:46,2026-01-13T04:46,20,22
N100-I03,212,c4103,3,PRIORIZADO_4H,4,2026-01-13T04:31,2026-01-13T08:31,17,28
N100-I03,213,c6325,7,PRIORIZADO_4H,4,2026-01-13T06:58,2026-01-13T10:58,50,11
N100-I03,214,c0049,1,PRIORIZADO_12H,12,2026-01-13T08:13,2026-01-13T20:13,8,18
N100-I03,215,c6829,10,PRIORIZADO_12H,12,2026-01-13T09:05,2026-01-13T21:05,30,27
N100-I03,216,c9919,4,REGULAR_36H,36,2026-01-13T09:10,2026-01-14T21:10,45,8
N100-I03,217,c1727,7,PRIORIZADO_18H,18,2026-01-13T10:12,2026-01-14T04:12,0,38
N100-I03,218,c5581,4,PRIORIZADO_18H,18,2026-01-13T10:58,2026-01-14T04:58,34,0
N100-I03,219,c4035,9,PRIORIZADO_8H,8,2026-01-13T13:19,2026-01-13T21:19,35,46
N100-I03,220,c4548,5,PRIORIZADO_12H,12,2026-01-13T13:56,2026-01-14T01:56,27,23
N100-I03,221,c5562,10,REGULAR_36H,36,2026-01-13T17:26,2026-01-15T05:26,0,43
N100-I03,222,c5536,4,PRIORIZADO_4H,4,2026-01-13T19:54,2026-01-13T23:54,11,18
N100-I03,223,c0795,9,PRIORIZADO_8H,8,2026-01-13T21:11,2026-01-14T05:11,61,29
N100-I03,224,c8467,8,PRIORIZADO_18H,18,2026-01-14T00:09,2026-01-14T18:09,60,12
N100-I03,225,c9924,1,PRIORIZADO_18H,18,2026-01-14T01:18,2026-01-14T19:18,29,4
N100-I03,226,c4065,7,REGULAR_36H,36,2026-01-14T06:33,2026-01-15T18:33,5,0
N100-I03,227,c1360,3,PRIORIZADO_8H,8,2026-01-14T06:43,2026-01-14T14:43,54,36
N100-I03,228,c1473,6,REGULAR_36H,36,2026-01-14T06:54,2026-01-15T18:54,30,44
N100-I03,229,c8993,3,PRIORIZADO_12H,12,2026-01-14T07:17,2026-01-14T19:17,36,26
N100-I03,230,c9093,2,PRIORIZADO_8H,8,2026-01-14T07:21,2026-01-14T15:21,1,11
N100-I03,231,c2878,4,PRIORIZADO_12H,12,2026-01-14T13:07,2026-01-15T01:07,9,43
N100-I03,232,c4060,5,PRIORIZADO_18H,18,2026-01-14T13:38,2026-01-15T07:38,8,38
N100-I03,233,c9881,1,PRIORIZADO_4H,4,2026-01-14T13:47,2026-01-14T17:47,10,50
N100-I03,234,c2447,7,REGULAR_36H,36,2026-01-14T14:11,2026-01-16T02:11,34,49
N100-I03,235,c8664,7,PRIORIZADO_12H,12,2026-01-14T14:58,2026-01-15T02:58,69,14
N100-I03,236,c0190,9,PRIORIZADO_12H,12,2026-01-14T15:46,2026-01-15T03:46,59,0
N100-I03,237,c1767,4,PRIORIZADO_4H,4,2026-01-14T15:55,2026-01-14T19:55,34,1
N100-I03,238,c4322,10,PRIORIZADO_4H,4,2026-01-14T16:43,2026-01-14T20:43,58,38
N100-I03,239,c0244,2,REGULAR_36H,36,2026-01-14T17:16,2026-01-16T05:16,62,28
N100-I03,240,c9489,5,PRIORIZADO_4H,4,2026-01-14T17:47,2026-01-14T21:47,12,19
N100-I03,241,c0915,6,PRIORIZADO_8H,8,2026-01-14T19:30,2026-01-15T03:30,22,39
N100-I03,242,c4205,1,PRIORIZADO_8H,8,2026-01-14T20:25,2026-01-15T04:25,22,8
N100-I03,243,c0567,1,REGULAR_36H,36,2026-01-14T22:13,2026-01-16T10:13,15,26
N100-I03,244,c9022,9,PRIORIZADO_18H,18,2026-01-14T22:50,2026-01-15T16:50,29,37
N100-I03,245,c3873,6,REGULAR_36H,36,2026-01-14T23:04,2026-01-16T11:04,29,50
N100-I03,246,c1430,1,PRIORIZADO_12H,12,2026-01-15T00:55,2026-01-15T12:55,21,41
N100-I03,247,c6379,4,REGULAR_36H,36,2026-01-15T01:10,2026-01-16T13:10,25,24
N100-I03,248,c4424,7,REGULAR_36H,36,2026-01-15T02:43,2026-01-16T14:43,20,38
N100-I03,249,c9458,5,REGULAR_36H,36,2026-01-15T03:28,2026-01-16T15:28,24,19
N100-I03,250,c3376,6,PRIORIZADO_18H,18,2026-01-15T03:33,2026-01-15T21:33,52,18
N100-I03,251,c0453,2,REGULAR_36H,36,2026-01-15T04:05,2026-01-16T16:05,58,28
N100-I03,252,c3312,4,REGULAR_36H,36,2026-01-15T04:49,2026-01-16T16:49,23,9
N100-I03,253,c3434,8,PRIORIZADO_4H,4,2026-01-15T05:57,2026-01-15T09:57,48,4
N100-I03,254,c6041,5,REGULAR_36H,36,2026-01-15T06:28,2026-01-16T18:28,11,10
N100-I03,255,c0357,8,PRIORIZADO_8H,8,2026-01-15T06:38,2026-01-15T14:38,60,40
N100-I03,256,c0267,5,PRIORIZADO_8H,8,2026-01-15T07:39,2026-01-15T15:39,24,14
N100-I03,257,c7140,5,PRIORIZADO_4H,4,2026-01-15T07:58,2026-01-15T11:58,48,47
N100-I03,258,c0564,10,PRIORIZADO_4H,4,2026-01-15T08:18,2026-01-15T12:18,43,16
N100-I03,259,c6900,8,PRIORIZADO_8H,8,2026-01-15T08:44,2026-01-15T16:44,62,35
N100-I03,260,c1694,8,PRIORIZADO_12H,12,2026-01-15T09:31,2026-01-15T21:31,57,49
N100-I03,261,c6798,8,REGULAR_36H,36,2026-01-15T14:22,2026-01-17T02:22,61,2
N100-I03,262,c0440,8,REGULAR_36H,36,2026-01-15T14:28,2026-01-17T02:28,46,39
N100-I03,263,c8273,2,PRIORIZADO_4H,4,2026-01-15T18:03,2026-01-15T22:03,69,6
N100-I03,264,c3279,5,PRIORIZADO_8H,8,2026-01-15T21:13,2026-01-16T05:13,36,39
N100-I03,265,c6213,4,PRIORIZADO_18H,18,2026-01-16T01:01,2026-01-16T19:01,42,9
N100-I03,266,c1092,10,PRIORIZADO_8H,8,2026-01-16T01:18,2026-01-16T09:18,14,26
N100-I03,267,c5079,1,PRIORIZADO_12H,12,2026-01-16T02:13,2026-01-16T14:13,54,49
N100-I03,268,c1757,7,PRIORIZADO_4H,4,2026-01-16T03:30,2026-01-16T07:30,23,35
N100-I03,269,c1968,8,REGULAR_36H,36,2026-01-16T03:42,2026-01-17T15:42,17,8
N100-I03,270,c1153,9,PRIORIZADO_18H,18,2026-01-16T05:39,2026-01-16T23:39,22,22
N100-I03,271,c3909,8,PRIORIZADO_18H,18,2026-01-16T07:00,2026-01-17T01:00,52,6
N100-I03,272,c5704,4,REGULAR_36H,36,2026-01-16T07:54,2026-01-17T19:54,15,9
N100-I03,273,c5228,1,REGULAR_36H,36,2026-01-16T08:23,2026-01-17T20:23,67,16
N100-I03,274,c7695,8,PRIORIZADO_4H,4,2026-01-16T10:39,2026-01-16T14:39,62,16
N100-I03,275,c5055,5,PRIORIZADO_8H,8,2026-01-16T10:45,2026-01-16T18:45,44,28
N100-I03,276,c2069,4,REGULAR_36H,36,2026-01-16T10:57,2026-01-17T22:57,52,17
N100-I03,277,c6247,1,REGULAR_36H,36,2026-01-16T11:52,2026-01-17T23:52,62,47
N100-I03,278,c2792,2,REGULAR_36H,36,2026-01-16T13:54,2026-01-18T01:54,11,28
N100-I03,279,c3355,3,REGULAR_36H,36,2026-01-16T15:10,2026-01-18T03:10,21,17
N100-I03,280,c4463,8,REGULAR_36H,36,2026-01-16T15:53,2026-01-18T03:53,18,13
N100-I03,281,c0911,8,REGULAR_36H,36,2026-01-16T16:34,2026-01-18T04:34,58,44
N100-I03,282,c5210,4,PRIORIZADO_12H,12,2026-01-16T18:18,2026-01-17T06:18,15,27
N100-I03,283,c5619,2,PRIORIZADO_4H,4,2026-01-16T18:55,2026-01-16T22:55,12,13
N100-I03,284,c5291,3,PRIORIZADO_8H,8,2026-01-16T20:25,2026-01-17T04:25,14,50
N100-I03,285,c7285,8,PRIORIZADO_12H,12,2026-01-16T21:34,2026-01-17T09:34,27,25
N100-I03,286,c7534,7,PRIORIZADO_18H,18,2026-01-17T01:52,2026-01-17T19:52,44,6
N100-I03,287,c1304,9,PRIORIZADO_18H,18,2026-01-17T02:05,2026-01-17T20:05,9,34
N100-I03,288,c2530,4,REGULAR_36H,36,2026-01-17T03:08,2026-01-18T15:08,37,15
N100-I03,289,c7708,5,PRIORIZADO_18H,18,2026-01-17T05:07,2026-01-17T23:07,29,25
N100-I03,290,c0648,7,PRIORIZADO_4H,4,2026-01-17T07:32,2026-01-17T11:32,32,30
N100-I03,291,c3684,5,PRIORIZADO_12H,12,2026-01-17T09:12,2026-01-17T21:12,70,36
N100-I03,292,c1423,2,REGULAR_36H,36,2026-01-17T11:29,2026-01-18T23:29,66,23
N100-I03,293,c6488,4,REGULAR_36H,36,2026-01-17T13:06,2026-01-19T01:06,29,45
N100-I03,294,c8060,2,PRIORIZADO_12H,12,2026-01-17T13:18,2026-01-18T01:18,19,40
N100-I03,295,c3209,8,REGULAR_36H,36,2026-01-17T13:28,2026-01-19T01:28,46,20
N100-I03,296,c3387,10,PRIORIZADO_18H,18,2026-01-17T15:50,2026-01-18T09:50,4,39
N100-I03,297,c1183,9,REGULAR_36H,36,2026-01-17T16:00,2026-01-19T04:00,44,3
N100-I03,298,c1161,7,REGULAR_36H,36,2026-01-17T19:49,2026-01-19T07:49,45,23
N100-I03,299,c6576,3,PRIORIZADO_18H,18,2026-01-17T20:55,2026-01-18T14:55,63,26
N100-I03,300,c0148,4,REGULAR_36H,36,2026-01-17T22:55,2026-01-19T10:55,9,31
N100-I04,301,c5843,6,PRIORIZADO_12H,12,2026-01-17T22:56,2026-01-18T10:56,10,24
N100-I04,302,c6974,9,PRIORIZADO_12H,12,2026-01-17T23:15,2026-01-18T11:15,59,37
N100-I04,303,c7312,9,REGULAR_36H,36,2026-01-17T23:19,2026-01-19T11:19,40,41
N100-I04,304,c9075,2,PRIORIZADO_18H,18,2026-01-18T00:27,2026-01-18T18:27,57,28
N100-I04,305,c6895,1,REGULAR_36H,36,2026-01-18T01:10,2026-01-19T13:10,18,12
N100-I04,306,c2269,7,REGULAR_36H,36,2026-01-18T05:18,2026-01-19T17:18,31,12
N100-I04,307,c7478,7,PRIORIZADO_8H,8,2026-01-18T05:51,2026-01-18T13:51,59,9
N100-I04,308,c6928,1,PRIORIZADO_18H,18,2026-01-18T08:15,2026-01-19T02:15,34,44
N100-I04,309,c3467,10,PRIORIZADO_12H,12,2026-01-18T08:48,2026-01-18T20:48,30,40
N100-I04,310,c0919,2,PRIORIZADO_8H,8,2026-01-18T12:48,2026-01-18T20:48,40,47
N100-I04,311,c3376,1,PRIORIZADO_4H,4,2026-01-18T12:55,2026-01-18T16:55,58,7
N100-I04,312,c5999,1,REGULAR_36H,36,2026-01-18T13:58,2026-01-20T01:58,24,44
N100-I04,313,c9020,8,REGULAR_36H,36,2026-01-18T14:07,2026-01-20T02:07,68,36
N100-I04,314,c7871,5,PRIORIZADO_8H,8,2026-01-18T16:03,2026-01-19T00:03,57,12
N100-I04,315,c7497,7,PRIORIZADO_12H,12,2026-01-18T16:37,2026-01-19T04:37,12,13
N100-I04,316,c0344,4,REGULAR_36H,36,2026-01-18T16:39,2026-01-20T04:39,13,30
N100-I04,317,c9147,9,REGULAR_36H,36,2026-01-18T16:49,2026-01-20T04:49,7,18
N100-I04,318,c1074,3,PRIORIZADO_8H,8,2026-01-18T18:07,2026-01-19T02:07,67,23
N100-I04,319,c3498,9,PRIORIZADO_12H,12,2026-01-18T18:31,2026-01-19T06:31,14,45
N100-I04,320,c0009,8,PRIORIZADO_18H,18,2026-01-18T19:52,2026-01-19T13:52,24,45
N100-I04,321,c4264,1,PRIORIZADO_4H,4,2026-01-18T20:06,2026-01-19T00:06,32,37
N100-I04,322,c8457,7,PRIORIZADO_18H,18,2026-01-18T22:00,2026-01-19T16:00,19,28
N100-I04,323,c5798,9,PRIORIZADO_4H,4,2026-01-18T22:19,2026-01-19T02:19,5,14
N100-I04,324,c8610,4,PRIORIZADO_8H,8,2026-01-18T23:30,2026-01-19T07:30,69,17
N100-I04,325,c6848,6,REGULAR_36H,36,2026-01-18T23:33,2026-01-20T11:33,65,30
N100-I04,326,c2920,9,PRIORIZADO_12H,12,2026-01-19T00:23,2026-01-19T12:23,46,8
N100-I04,327,c9776,7,PRIORIZADO_12H,12,2026-01-19T00:55,2026-01-19T12:55,43,6
N100-I04,328,c1894,7,REGULAR_36H,36,2026-01-19T01:57,2026-01-20T13:57,15,5
N100-I04,329,c6546,6,REGULAR_36H,36,2026-01-19T03:25,2026-01-20T15:25,54,9
N100-I04,330,c9333,8,REGULAR_36H,36,2026-01-19T05:13,2026-01-20T17:13,64,33
N100-I04,331,c5764,10,PRIORIZADO_4H,4,2026-01-19T07:04,2026-01-19T11:04,69,22
N100-I04,332,c5494,8,PRIORIZADO_18H,18,2026-01-19T09:19,2026-01-20T03:19,37,49
N100-I04,333,c5912,6,PRIORIZADO_8H,8,2026-01-19T10:49,2026-01-19T18:49,48,27
N100-I04,334,c1373,5,PRIORIZADO_12H,12,2026-01-19T11:37,2026-01-19T23:37,26,7
N100-I04,335,c3312,9,PRIORIZADO_8H,8,2026-01-19T13:07,2026-01-19T21:07,50,32
N100-I04,336,c1435,7,PRIORIZADO_4H,4,2026-01-19T13:44,2026-01-19T17:44,67,10
N100-I04,337,c6068,6,REGULAR_36H,36,2026-01-19T14:52,2026-01-21T02:52,52,26
N100-I04,338,c9197,5,PRIORIZADO_4H,4,2026-01-19T18:05,2026-01-19T22:05,29,7
N100-I04,339,c2199,3,PRIORIZADO_18H,18,2026-01-19T21:13,2026-01-20T15:13,24,10
N100-I04,340,c7036,3,PRIORIZADO_18H,18,2026-01-19T21:28,2026-01-20T15:28,24,42
N100-I04,341,c7378,7,PRIORIZADO_12H,12,2026-01-19T22:00,2026-01-20T10:00,49,21
N100-I04,342,c5361,8,PRIORIZADO_4H,4,2026-01-19T22:07,2026-01-20T02:07,47,26
N100-I04,343,c9093,10,PRIORIZADO_18H,18,2026-01-20T00:29,2026-01-20T18:29,19,4
N100-I04,344,c6778,1,REGULAR_36H,36,2026-01-20T00:33,2026-01-21T12:33,20,25
N100-I04,345,c1231,4,PRIORIZADO_4H,4,2026-01-20T00:59,2026-01-20T04:59,54,23
N100-I04,346,c3282,2,PRIORIZADO_4H,4,2026-01-20T02:58,2026-01-20T06:58,18,5
N100-I04,347,c7323,5,REGULAR_36H,36,2026-01-20T03:06,2026-01-21T15:06,52,16
N100-I04,348,c2864,5,PRIORIZADO_8H,8,2026-01-20T05:45,2026-01-20T13:45,4,26
N100-I04,349,c0163,6,PRIORIZADO_12H,12,2026-01-20T07:30,2026-01-20T19:30,4,25
N100-I04,350,c7485,2,PRIORIZADO_8H,8,2026-01-20T08:55,2026-01-20T16:55,47,3
N100-I04,351,c5440,4,REGULAR_36H,36,2026-01-20T10:23,2026-01-21T22:23,69,14
N100-I04,352,c4161,7,PRIORIZADO_4H,4,2026-01-20T12:02,2026-01-20T16:02,46,6
N100-I04,353,c1942,1,PRIORIZADO_18H,18,2026-01-20T13:13,2026-01-21T07:13,9,41
N100-I04,354,c7306,2,PRIORIZADO_8H,8,2026-01-20T14:23,2026-01-20T22:23,18,11
N100-I04,355,c1453,8,PRIORIZADO_8H,8,2026-01-20T14:26,2026-01-20T22:26,68,10
N100-I04,356,c3529,1,PRIORIZADO_18H,18,2026-01-20T14:45,2026-01-21T08:45,46,27
N100-I04,357,c4017,6,PRIORIZADO_18H,18,2026-01-20T15:47,2026-01-21T09:47,61,4
N100-I04,358,c3240,9,PRIORIZADO_8H,8,2026-01-20T16:40,2026-01-21T00:40,31,32
N100-I04,359,c9158,2,PRIORIZADO_8H,8,2026-01-20T17:16,2026-01-21T01:16,29,35
N100-I04,360,c9168,8,PRIORIZADO_4H,4,2026-01-20T17:58,2026-01-20T21:58,19,1
N100-I04,361,c2927,3,PRIORIZADO_18H,18,2026-01-20T18:40,2026-01-21T12:40,36,43
N100-I04,362,c7185,3,REGULAR_36H,36,2026-01-20T18:54,2026-01-22T06:54,18,13
N100-I04,363,c0416,5,PRIORIZADO_12H,12,2026-01-20T19:17,2026-01-21T07:17,34,43
N100-I04,364,c5950,2,PRIORIZADO_12H,12,2026-01-20T19:24,2026-01-21T07:24,16,11
N100-I04,365,c1242,4,REGULAR_36H,36,2026-01-20T19:35,2026-01-22T07:35,16,23
N100-I04,366,c5170,5,PRIORIZADO_4H,4,2026-01-20T20:41,2026-01-21T00:41,7,39
N100-I04,367,c0762,9,PRIORIZADO_8H,8,2026-01-20T21:46,2026-01-21T05:46,8,23
N100-I04,368,c1843,7,REGULAR_36H,36,2026-01-20T22:56,2026-01-22T10:56,4,9
N100-I04,369,c0699,9,PRIORIZADO_18H,18,2026-01-21T02:36,2026-01-21T20:36,1,23
N100-I04,370,c2338,6,REGULAR_36H,36,2026-01-21T02:56,2026-01-22T14:56,7,17
N100-I04,371,c4115,7,PRIORIZADO_18H,18,2026-01-21T03:06,2026-01-21T21:06,9,15
N100-I04,372,c9980,4,PRIORIZADO_8H,8,2026-01-21T03:20,2026-01-21T11:20,23,44
N100-I04,373,c7941,9,REGULAR_36H,36,2026-01-21T03:56,2026-01-22T15:56,55,12
N100-I04,374,c8815,6,PRIORIZADO_4H,4,2026-01-21T06:58,2026-01-21T10:58,13,13
N100-I04,375,c0492,5,PRIORIZADO_4H,4,2026-01-21T08:04,2026-01-21T12:04,38,17
N100-I04,376,c2333,1,REGULAR_36H,36,2026-01-21T09:12,2026-01-22T21:12,42,14
N100-I04,377,c8209,8,PRIORIZADO_18H,18,2026-01-21T10:06,2026-01-22T04:06,25,13
N100-I04,378,c4130,1,PRIORIZADO_12H,12,2026-01-21T10:51,2026-01-21T22:51,54,37
N100-I04,379,c9229,7,PRIORIZADO_4H,4,2026-01-21T11:02,2026-01-21T15:02,62,27
N100-I04,380,c0454,10,PRIORIZADO_4H,4,2026-01-21T11:28,2026-01-21T15:28,64,18
N100-I04,381,c0695,6,REGULAR_36H,36,2026-01-21T11:50,2026-01-22T23:50,41,41
N100-I04,382,c4491,6,REGULAR_36H,36,2026-01-21T11:55,2026-01-22T23:55,4,4
N100-I04,383,c6358,3,REGULAR_36H,36,2026-01-21T14:38,2026-01-23T02:38,1,5
N100-I04,384,c0533,3,PRIORIZADO_4H,4,2026-01-21T15:10,2026-01-21T19:10,8,39
N100-I04,385,c4253,4,PRIORIZADO_8H,8,2026-01-21T15:25,2026-01-21T23:25,50,19
N100-I04,386,c4756,5,PRIORIZADO_8H,8,2026-01-21T19:12,2026-01-22T03:12,4,42
N100-I04,387,c2542,9,REGULAR_36H,36,2026-01-21T21:00,2026-01-23T09:00,6,43
N100-I04,388,c1464,6,REGULAR_36H,36,2026-01-21T21:55,2026-01-23T09:55,53,43
N100-I04,389,c0435,6,REGULAR_36H,36,2026-01-21T21:56,2026-01-23T09:56,2,42
N100-I04,390,c5027,7,REGULAR_36H,36,2026-01-22T00:10,2026-01-23T12:10,41,37
N100-I04,391,c2981,6,PRIORIZADO_4H,4,2026-01-22T01:33,2026-01-22T05:33,25,18
N100-I04,392,c8761,1,REGULAR_36H,36,2026-01-22T02:26,2026-01-23T14:26,16,28
N100-I04,393,c1712,2,REGULAR_36H,36,2026-01-22T02:29,2026-01-23T14:29,36,35
N100-I04,394,c6772,7,PRIORIZADO_18H,18,2026-01-22T03:32,2026-01-22T21:32,24,31
N100-I04,395,c9340,6,REGULAR_36H,36,2026-01-22T04:13,2026-01-23T16:13,53,17
N100-I04,396,c9661,3,REGULAR_36H,36,2026-01-22T04:32,2026-01-23T16:32,60,0
N100-I04,397,c6155,9,PRIORIZADO_4H,4,2026-01-22T08:32,2026-01-22T12:32,5,44
N100-I04,398,c7664,7,PRIORIZADO_4H,4,2026-01-22T09:40,2026-01-22T13:40,70,41
N100-I04,399,c5835,4,REGULAR_36H,36,2026-01-22T09:53,2026-01-23T21:53,19,26
N100-I04,400,c9449,6,REGULAR_36H,36,2026-01-22T10:57,2026-01-23T22:57,26,47
N100-I05,401,c3297,2,REGULAR_36H,36,2026-01-22T11:41,2026-01-23T23:41,41,42
N100-I05,402,c8594,8,REGULAR_36H,36,2026-01-22T13:06,2026-01-24T01:06,34,49
N100-I05,403,c7185,8,REGULAR_36H,36,2026-01-22T13:51,2026-01-24T01:51,41,26
N100-I05,404,c6066,6,REGULAR_36H,36,2026-01-22T14:22,2026-01-24T02:22,56,35
N100-I05,405,c4513,10,REGULAR_36H,36,2026-01-22T15:12,2026-01-24T03:12,56,43
N100-I05,406,c0580,7,PRIORIZADO_8H,8,2026-01-22T16:07,2026-01-23T00:07,62,10
N100-I05,407,c7886,9,REGULAR_36H,36,2026-01-22T18:54,2026-01-24T06:54,58,31
N100-I05,408,c4701,2,REGULAR_36H,36,2026-01-22T19:25,2026-01-24T07:25,70,28
N100-I05,409,c8318,3,PRIORIZADO_12H,12,2026-01-22T20:57,2026-01-23T08:57,19,23
N100-I05,410,c2552,2,PRIORIZADO_4H,4,2026-01-22T21:22,2026-01-23T01:22,48,8
N100-I05,411,c6353,6,PRIORIZADO_12H,12,2026-01-22T22:13,2026-01-23T10:13,48,49
N100-I05,412,c3781,4,PRIORIZADO_12H,12,2026-01-22T23:20,2026-01-23T11:20,8,31
N100-I05,413,c7189,5,REGULAR_36H,36,2026-01-23T00:06,2026-01-24T12:06,66,20
N100-I05,414,c5575,3,REGULAR_36H,36,2026-01-23T00:40,2026-01-24T12:40,20,31
N100-I05,415,c9027,3,PRIORIZADO_12H,12,2026-01-23T03:50,2026-01-23T15:50,56,13
