variante,escenario,escenario_operativo,perfil_presion,nivel,algoritmo,tamanio,corridas,factibles_pct,metrica,media,mediana,desviacion_muestral,mejor,peor
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,SIMULACION_CINCO_DIAS,ALTA,1,RECOCIDO_SIMULADO,190,30,100,evaluaciones,4839.666667,4821,115.899282,4581,5061
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,SIMULACION_CINCO_DIAS,ALTA,1,RECOCIDO_SIMULADO,190,30,100,cumplimientoPct,7.403509,7.368421,0.585319,8.421053,6.315789
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,SIMULACION_CINCO_DIAS,ALTA,1,RECOCIDO_SIMULADO,190,30,100,cumplimientoPrioritariosPct,5.789474,6.140351,0.675554,7.017544,4.385965
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,SIMULACION_CINCO_DIAS,ALTA,1,RECOCIDO_SIMULADO,190,30,100,retrasoHoras,5440.067222,5436.618333,17.098573,5415.491667,5477.765
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,SIMULACION_CINCO_DIAS,ALTA,1,RECOCIDO_SIMULADO,190,30,100,tiempoAtencionHoras,7213.218722,7202.243333,27.175739,7176.246667,7272
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,SIMULACION_CINCO_DIAS,ALTA,1,RECOCIDO_SIMULADO,190,30,100,noAsignados,90.866667,91,0.507416,90,92
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,SIMULACION_CINCO_DIAS,ALTA,1,RECOCIDO_SIMULADO,190,30,100,costo,22883,22981,698.159897,21756,24742
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,SIMULACION_CINCO_DIAS,ALTA,1,RECOCIDO_SIMULADO,190,30,100,distanciaKm,3900.866667,3896,120.60272,3688,4176
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,SIMULACION_CINCO_DIAS,ALTA,1,RECOCIDO_SIMULADO,190,30,100,utilizacionPct,99.583333,99.509804,0.309693,100,98.77451
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,GENETICO,190,30,100,objetivo,741079.75,739549.375,12404.980083,722042.468333,768033.065
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,GENETICO,190,30,100,tiempoMs,2656.25795,2653.6216,62.082947,2554.6752,2774.073
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,GENETICO,190,30,100,evaluaciones,9060,9060,0,9060,9060
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,GENETICO,190,30,100,cumplimientoPct,16.105263,16.315789,1.46014,18.421053,13.157895
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,GENETICO,190,30,100,cumplimientoPrioritariosPct,11.176471,10.92437,1.887453,15.966387,7.563025
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,GENETICO,190,30,100,retrasoHoras,2250.922056,2233.095833,152.561886,1936.313333,2573.703333
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,GENETICO,190,30,100,tiempoAtencionHoras,3820.877778,3843.758333,204.42511,3411.135,4331.395
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,GENETICO,190,30,100,noAsignados,102.433333,102.5,1.612095,100,105
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,GENETICO,190,30,100,costo,22452.733333,22476,986.718348,20782,24572
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,GENETICO,190,30,100,distanciaKm,3670.6,3660,152.189673,3384,3956
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,GENETICO,190,30,100,utilizacionPct,97.5,97.54902,0.897437,98.77451,95.833333
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,RECOCIDO_SIMULADO,190,30,100,objetivo,1005041.301778,1006016.574167,2057.882804,1000726.958333,1006928.123333
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,RECOCIDO_SIMULADO,190,30,100,tiempoMs,821.127473,821.01955,29.566226,758.9891,885.2934
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,RECOCIDO_SIMULADO,190,30,100,evaluaciones,4598.333333,4581,146.944356,4301,4941
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,RECOCIDO_SIMULADO,190,30,100,cumplimientoPct,3.789474,3.684211,0.214125,4.210526,3.684211
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,RECOCIDO_SIMULADO,190,30,100,cumplimientoPrioritariosPct,0.840336,0.840336,0,0.840336,0.840336
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,RECOCIDO_SIMULADO,190,30,100,retrasoHoras,4895.557667,4894.8175,3.013383,4890.626667,4902.768333
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,RECOCIDO_SIMULADO,190,30,100,tiempoAtencionHoras,6652.201778,6645.801667,14.832329,6636.04,6683.83
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,RECOCIDO_SIMULADO,190,30,100,noAsignados,101.766667,102,0.430183,101,102
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,RECOCIDO_SIMULADO,190,30,100,costo,20677.466667,20617,462.989367,19598,21610
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,RECOCIDO_SIMULADO,190,30,100,distanciaKm,3484,3474,85.015212,3310,3644
BASE,SIMULACION_CINCO_DIAS-ALTA-N02,SIMULACION_CINCO_DIAS,ALTA,2,RECOCIDO_SIMULADO,190,30,100,utilizacionPct,98.946078,98.77451,0.316311,99.509804,98.77451
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,GENETICO,190,30,100,objetivo,708898.691444,709290.4675,12274.090985,691144.521667,733737.813333
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,GENETICO,190,30,100,tiempoMs,2521.093557,2506.2838,83.47599,2355.5147,2703.8598
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,GENETICO,190,30,100,evaluaciones,9060,9060,0,9060,9060
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,GENETICO,190,30,100,cumplimientoPct,19.947368,20,0.951092,21.578947,18.421053
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,GENETICO,190,30,100,cumplimientoPrioritariosPct,11.010101,11.111111,1.68501,15.151515,8.080808
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,GENETICO,190,30,100,retrasoHoras,2564.526556,2512.651667,186.853565,2257.361667,2937.193333
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,GENETICO,190,30,100,tiempoAtencionHoras,4612.702556,4606.130833,232.35283,4264.12,5039.205
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,GENETICO,190,30,100,noAsignados,89.566667,90,2.344227,85,94
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,GENETICO,190,30,100,costo,25091.666667,25155,1637.216568,22254,28980
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,GENETICO,190,30,100,distanciaKm,4078.8,4014,243.64338,3630,4630
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,GENETICO,190,30,100,utilizacionPct,98.316667,98.125,0.90956,100,96.25
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,RECOCIDO_SIMULADO,190,30,100,objetivo,1022865.477222,1022788.815,393.893312,1022091.115,1023651.203333
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,RECOCIDO_SIMULADO,190,30,100,tiempoMs,796.35905,800.6963,28.160526,729.6234,850.4717
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,RECOCIDO_SIMULADO,190,30,100,evaluaciones,4686.333333,4741,184.796875,4301,4981
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,RECOCIDO_SIMULADO,190,30,100,cumplimientoPct,3.421053,3.684211,0.301238,3.684211,2.631579
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,RECOCIDO_SIMULADO,190,30,100,cumplimientoPrioritariosPct,0.942761,1.010101,0.256271,1.010101,0
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,RECOCIDO_SIMULADO,190,30,100,retrasoHoras,5355.518778,5354.760833,3.889769,5347.856667,5363.231667
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,RECOCIDO_SIMULADO,190,30,100,tiempoAtencionHoras,7313.599444,7312.948333,5.945337,7305.105,7328.036667
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,RECOCIDO_SIMULADO,190,30,100,noAsignados,96,96,0,96,96
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,RECOCIDO_SIMULADO,190,30,100,costo,23100.733333,23039,384.031781,22258,23668
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,RECOCIDO_SIMULADO,190,30,100,distanciaKm,3835.6,3828,65.329721,3706,3960
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,3,RECOCIDO_SIMULADO,190,30,100,utilizacionPct,99.75,99.75,0,99.75,99.75
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,GENETICO,275,30,100,objetivo,1151958.129167,1150621.451667,19080.730852,1120083.62,1200553.331667
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,GENETICO,275,30,100,tiempoMs,4263.13261,4254.09685,73.442517,4115.5112,4430.0605
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,GENETICO,275,30,100,evaluaciones,9060,9060,0,9060,9060
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,GENETICO,275,30,100,cumplimientoPct,13.6,13.454545,1.311457,16,10.909091
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,GENETICO,275,30,100,cumplimientoPrioritariosPct,9.434343,9.69697,1.540505,13.939394,6.666667
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,GENETICO,275,30,100,retrasoHoras,2477.300389,2449.883333,228.856472,2091.963333,2943.256667
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,GENETICO,275,30,100,tiempoAtencionHoras,4228.090278,4265.795,295.67752,3632.755,4827.93
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,GENETICO,275,30,100,noAsignados,180,180,2.947822,173,186
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,GENETICO,275,30,100,costo,24279.933333,23824,1578.637866,22008,28010
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,GENETICO,275,30,100,distanciaKm,4093.2,4030,250.671705,3726,4746
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,GENETICO,275,30,100,utilizacionPct,99.175347,99.479167,0.755637,100,97.916667
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,RECOCIDO_SIMULADO,275,30,100,objetivo,1563532.450889,1561775.796667,2131.834296,1561369.445,1565878.186667
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,RECOCIDO_SIMULADO,275,30,100,tiempoMs,1398.00755,1389.4599,58.746667,1275.9099,1503.2107
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,RECOCIDO_SIMULADO,275,30,100,evaluaciones,4534.333333,4501,176.113861,4141,4901
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,RECOCIDO_SIMULADO,275,30,100,cumplimientoPct,0.230303,0.363636,0.17823,0.363636,0
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,RECOCIDO_SIMULADO,275,30,100,cumplimientoPrioritariosPct,0.383838,0.606061,0.29705,0.606061,0
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,RECOCIDO_SIMULADO,275,30,100,retrasoHoras,6383.160444,6384.945,4.399581,6378.21,6389.023333
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,RECOCIDO_SIMULADO,275,30,100,tiempoAtencionHoras,7883.073111,7876.463333,8.00103,7874.945,7892.853333
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,RECOCIDO_SIMULADO,275,30,100,noAsignados,183.466667,183,0.507416,183,184
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,RECOCIDO_SIMULADO,275,30,100,costo,23621.466667,23494,232.19429,23374,24046
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,RECOCIDO_SIMULADO,275,30,100,distanciaKm,3924.266667,3913,24.032928,3892,3976
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,1,RECOCIDO_SIMULADO,275,30,100,utilizacionPct,100,100,0,100,100
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,GENETICO,275,30,100,objetivo,1147514.196833,1150383.970833,14493.758372,1119394.901667,1168703.103333
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,GENETICO,275,30,100,tiempoMs,4189.41507,4183.498,55.049114,4071.4685,4336.9393
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,GENETICO,275,30,100,evaluaciones,9060,9060,0,9060,9060
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,GENETICO,275,30,100,cumplimientoPct,11.151515,11.090909,1.344873,13.818182,8
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,GENETICO,275,30,100,cumplimientoPrioritariosPct,7.248996,7.831325,1.632483,11.445783,2.409639
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,GENETICO,275,30,100,retrasoHoras,2353.621167,2332.693333,198.925409,2022.488333,2731.503333
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,GENETICO,275,30,100,tiempoAtencionHoras,4152.080167,4139.080833,246.059576,3771.041667,4731.391667
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,GENETICO,275,30,100,noAsignados,181.6,181.5,3.046762,176,189
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,GENETICO,275,30,100,costo,22845.866667,22675,1140.592095,21128,25638
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,GENETICO,275,30,100,distanciaKm,3804.733333,3791,185.392395,3500,4184
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,GENETICO,275,30,100,utilizacionPct,99.097222,98.958333,0.672625,100,97.135417
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,RECOCIDO_SIMULADO,275,30,100,objetivo,1501195.162389,1501194.901667,478.160649,1500158.87,1501931.056667
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,RECOCIDO_SIMULADO,275,30,100,tiempoMs,1458.04511,1461.44955,31.349501,1385.2714,1513.6352
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,RECOCIDO_SIMULADO,275,30,100,evaluaciones,4885,4881,98.876447,4661,5061
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,RECOCIDO_SIMULADO,275,30,100,cumplimientoPct,0.642424,0.727273,0.183275,0.727273,0
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,RECOCIDO_SIMULADO,275,30,100,cumplimientoPrioritariosPct,0.522088,0.60241,0.208281,0.60241,0
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,RECOCIDO_SIMULADO,275,30,100,retrasoHoras,5885.467056,5885.455833,4.736658,5875.195,5892.723333
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,RECOCIDO_SIMULADO,275,30,100,tiempoAtencionHoras,7648.456833,7648.256667,4.702012,7639.37,7658.723333
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,RECOCIDO_SIMULADO,275,30,100,noAsignados,181,181,0,181,181
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,RECOCIDO_SIMULADO,275,30,100,costo,23642.866667,23704,472.246775,22874,24520
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,RECOCIDO_SIMULADO,275,30,100,distanciaKm,3972.4,3974,74.310439,3836,4084
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,2,RECOCIDO_SIMULADO,275,30,100,utilizacionPct,100,100,0,100,100
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,GENETICO,275,30,100,objetivo,1142142.209944,1139332.260833,15008.948543,1116945.606667,1170695.681667
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,GENETICO,275,30,100,tiempoMs,4040.8265,4038.83525,51.652614,3951.6119,4154.2041
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,GENETICO,275,30,100,evaluaciones,9060,9060,0,9060,9060
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,GENETICO,275,30,100,cumplimientoPct,12.593939,12.727273,1.069735,15.636364,10.909091
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,GENETICO,275,30,100,cumplimientoPrioritariosPct,6.00907,6.122449,1.495568,9.52381,3.401361
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,GENETICO,275,30,100,retrasoHoras,2588.789167,2574.965833,240.929302,2114.363333,3051.936667
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,GENETICO,275,30,100,tiempoAtencionHoras,4596.626611,4533.155,304.725119,4048.905,5209.77
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,GENETICO,275,30,100,noAsignados,175.733333,176,3.666562,169,183
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,GENETICO,275,30,100,costo,23325.533333,23147,1336.280549,20890,26956
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,GENETICO,275,30,100,distanciaKm,3875.133333,3808,220.237917,3556,4472
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,GENETICO,275,30,100,utilizacionPct,99.680851,100,0.449395,100,98.404255
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,RECOCIDO_SIMULADO,275,30,100,objetivo,1551459.956667,1551451.035,16.758578,1551451.035,1551506.585
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,RECOCIDO_SIMULADO,275,30,100,tiempoMs,1373.95021,1378.1746,48.487009,1246.1121,1478.8333
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,RECOCIDO_SIMULADO,275,30,100,evaluaciones,4659.666667,4661,164.918649,4221,5021
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,RECOCIDO_SIMULADO,275,30,100,cumplimientoPct,0,0,0,0,0
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,RECOCIDO_SIMULADO,275,30,100,cumplimientoPrioritariosPct,0,0,0,0,0
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,RECOCIDO_SIMULADO,275,30,100,retrasoHoras,6283.623333,6283.535,0.165927,6283.535,6284.085
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,RECOCIDO_SIMULADO,275,30,100,tiempoAtencionHoras,8097.623333,8097.535,0.165927,8097.535,8098.085
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,RECOCIDO_SIMULADO,275,30,100,noAsignados,183,183,0,183,183
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,RECOCIDO_SIMULADO,275,30,100,costo,21762.933333,21756,26.133521,21740,21884
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,RECOCIDO_SIMULADO,275,30,100,distanciaKm,3724.866667,3724,3.26669,3722,3740
BASE,SIMULACION_CINCO_DIAS-CRITICA-N03,SIMULACION_CINCO_DIAS,CRITICA,3,RECOCIDO_SIMULADO,275,30,100,utilizacionPct,100,100,0,100,100
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,GENETICO,25,30,100,objetivo,84.5685,84.568333,0.105311,84.448333,84.823333
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,GENETICO,25,30,100,tiempoMs,623.345423,617.3224,92.146864,492.0496,844.1137
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,GENETICO,25,30,100,evaluaciones,9060,9060,0,9060,9060
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,GENETICO,25,30,100,cumplimientoPct,100,100,0,100,100
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,GENETICO,25,30,100,cumplimientoPrioritariosPct,100,100,0,100,100
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,GENETICO,25,30,100,retrasoHoras,0,0,0,0,0
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,GENETICO,25,30,100,tiempoAtencionHoras,84.5685,84.568333,0.105311,84.448333,84.823333
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,GENETICO,25,30,100,noAsignados,0,0,0,0,0
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,GENETICO,25,30,100,costo,10416.133333,10412,37.968892,10352,10536
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,GENETICO,25,30,100,distanciaKm,1471.466667,1470,3.104317,1470,1486
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,GENETICO,25,30,100,utilizacionPct,29.947917,29.947917,0,29.947917,29.947917
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,RECOCIDO_SIMULADO,25,30,100,objetivo,86.263333,86.263333,0,86.263333,86.263333
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,RECOCIDO_SIMULADO,25,30,100,tiempoMs,7.958223,7.91565,1.006227,5.4279,9.9767
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,RECOCIDO_SIMULADO,25,30,100,evaluaciones,902.333333,881,133.899945,581,1181
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,RECOCIDO_SIMULADO,25,30,100,cumplimientoPct,100,100,0,100,100
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,RECOCIDO_SIMULADO,25,30,100,cumplimientoPrioritariosPct,100,100,0,100,100
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,RECOCIDO_SIMULADO,25,30,100,retrasoHoras,0,0,0,0,0
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,RECOCIDO_SIMULADO,25,30,100,tiempoAtencionHoras,86.263333,86.263333,0,86.263333,86.263333
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,RECOCIDO_SIMULADO,25,30,100,noAsignados,0,0,0,0,0
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,RECOCIDO_SIMULADO,25,30,100,costo,9984,9984,0,9984,9984
