variante,escenario,escenario_operativo,perfil_presion,tamanio,nivel,repeticion,semilla,algoritmo,tiempo_ms,evaluaciones,F,T_horas,R_horas,N,V,factible,verificada,cumplimiento_pct,cumplimiento_prioritarios_pct,costo,distancia_km,utilizacion_pct,temperatura_inicial,pedidos_afectados_incidencia,vehiculos_averia_incidente,tiempo_replanificacion_ms,replanificacion_exitosa
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,8,50,RECOCIDO_SIMULADO,840.2925,4981,1023075.928333,7314.261667,5357.616667,96,0,true,true,3.157895,1.010101,23488,3894,99.75,510.302611,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,9,51,RECOCIDO_SIMULADO,760.4038,4541,1022631.071667,7306.238333,5353.248333,96,0,true,true,3.157895,1.010101,22882,3768,99.75,294.905588,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,9,51,GENETICO,2575.4055,9060,709221.981667,4664.981667,2495.57,91,0,true,true,20.526316,8.080808,25910,4128,97.5,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,10,52,GENETICO,2456.3203,9060,703707.641667,4402.641667,2443.05,91,0,true,true,21.052632,11.111111,25630,4112,98.5,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,10,52,RECOCIDO_SIMULADO,798.6198,4661,1022091.115,7305.448333,5347.856667,96,0,true,true,3.157895,1.010101,23308,3836,99.75,333.780756,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,11,53,RECOCIDO_SIMULADO,804.1804,4621,1022276.49,7308.656667,5349.678333,96,0,true,true,3.684211,1.010101,23662,3892,99.75,320.736007,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,11,53,GENETICO,2590.388,9060,717311.12,4548.62,2577.625,91,0,true,true,18.947368,9.090909,28140,4462,98,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,12,54,GENETICO,2571.2942,9060,699095.606667,4355.773333,2397.398333,91,0,true,true,18.947368,12.121212,25196,4162,98.25,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,12,54,RECOCIDO_SIMULADO,810.2622,4781,1022870.601667,7314.601667,5355.56,96,0,true,true,3.157895,1.010101,22986,3874,99.75,386.30652,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,13,55,RECOCIDO_SIMULADO,801.202,4741,1023478.545,7316.545,5361.62,96,0,true,true,3.684211,1.010101,23414,3898,99.75,381.703421,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,13,55,GENETICO,2464.3566,9060,711432.01,4801.176667,2666.308333,88,0,true,true,21.052632,15.151515,23404,3874,97.75,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,14,56,GENETICO,2498.4022,9060,709358.953333,4934.12,2744.248333,86,0,true,true,21.052632,12.121212,25216,4234,98.25,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,14,56,RECOCIDO_SIMULADO,817.8339,4781,1023268.756667,7317.423333,5359.513333,96,0,true,true,3.684211,1.010101,22766,3796,99.75,395.021515,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,15,57,RECOCIDO_SIMULADO,788.3727,4621,1022675.101667,7308.268333,5353.668333,96,0,true,true,3.684211,1.010101,22430,3740,99.75,328.581329,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,15,57,GENETICO,2461.5403,9060,702506.815,4587.648333,2429.191667,91,0,true,true,18.947368,12.121212,22914,3772,99.5,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,16,58,GENETICO,2518.3138,9060,693894.011667,4465.845,2394.281667,90,0,true,true,20.526316,12.121212,25884,4282,97.5,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,16,58,RECOCIDO_SIMULADO,807.4291,4781,1023651.203333,7328.036667,5363.231667,96,0,true,true,3.684211,1.010101,23390,3960,99.75,386.595544,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,17,59,RECOCIDO_SIMULADO,799.0228,4781,1022602.591667,7311.758333,5352.908333,96,0,true,true,3.684211,1.010101,22944,3788,99.75,397.222711,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,17,59,GENETICO,2509.0659,9060,695019.785,4283.618333,2257.361667,93,0,true,true,20,11.111111,23452,3866,97.75,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,18,60,GENETICO,2492.8107,9060,711204.611667,4668.445,2665.361667,88,0,true,true,21.578947,13.131313,23486,3844,96.25,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,18,60,RECOCIDO_SIMULADO,811.0602,4821,1022913.355,7316.355,5355.97,96,0,true,true,3.684211,1.010101,23416,3906,99.75,408.982234,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,19,61,RECOCIDO_SIMULADO,850.4717,4941,1022907.98,7311.98,5355.96,96,0,true,true,3.684211,1.010101,23628,3880,99.75,487.029025,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,19,61,GENETICO,2584.1009,9060,699687.28,4624.613333,2600.626667,87,0,true,true,21.578947,14.141414,25338,4014,98.5,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,20,62,GENETICO,2703.152,9060,717260.788333,4832.621667,2774.281667,87,0,true,true,20,12.121212,24638,3950,97.5,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,20,62,RECOCIDO_SIMULADO,801.2754,4381,1023553.913333,7325.913333,5362.28,96,0,true,true,3.684211,1.010101,23130,3920,99.75,231.158747,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,21,63,RECOCIDO_SIMULADO,809.1913,4741,1022934.241667,7308.908333,5356.253333,96,0,true,true,3.684211,1.010101,23658,3846,99.75,371.330346,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,21,63,GENETICO,2621.5941,9060,698956.528333,4384.028333,2445.725,90,0,true,true,20.526316,13.131313,23366,3866,97.75,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,22,64,GENETICO,2424.2396,9060,726921.21,4433.876667,2524.873333,94,0,true,true,18.947368,11.111111,22254,3630,99.75,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,22,64,RECOCIDO_SIMULADO,800.1906,4781,1022574.163333,7311.163333,5352.63,96,0,true,true,3.157895,0,22908,3804,99.75,387.936128,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,23,65,RECOCIDO_SIMULADO,819.9684,4901,1022780.523333,7312.356667,5354.681667,96,0,true,true,3.157895,1.010101,23278,3850,99.75,456.213233,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,23,65,GENETICO,2507.1677,9060,723966.083333,4886.083333,2790.8,88,0,true,true,18.421053,12.121212,25234,4014,97.25,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,24,66,GENETICO,2454.8728,9060,715043.74,4433.24,2406.105,94,0,true,true,18.947368,9.090909,23398,3894,98.75,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,24,66,RECOCIDO_SIMULADO,818.7467,4861,1022640.276667,7313.443333,5353.268333,96,0,true,true,3.157895,1.010101,23668,3920,99.75,444.06299,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,25,67,RECOCIDO_SIMULADO,738.6947,4341,1022622.21,7310.71,5353.115,96,0,true,true,3.684211,1.010101,23216,3820,99.75,229.665427,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,25,67,GENETICO,2631.388,9060,715790.038333,5039.205,2857.508333,85,0,true,true,19.473684,10.10101,26484,4310,98,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,26,68,GENETICO,2575.0048,9060,711289.5,4663.5,2566.26,90,0,true,true,18.947368,10.10101,23620,3866,97.5,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,26,68,RECOCIDO_SIMULADO,777.6018,4541,1022515.956667,7312.79,5352.031667,96,0,true,true,3.157895,1.010101,23266,3864,99.75,283.794749,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,27,69,RECOCIDO_SIMULADO,758.6287,4421,1022372.426667,7305.26,5350.671667,96,0,true,true,3.684211,1.010101,22870,3742,99.75,243.366636,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,27,69,GENETICO,2703.8598,9060,733198.696667,4987.696667,2932.11,87,0,true,true,20.526316,10.10101,28052,4464,98,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,28,70,GENETICO,2505.3999,9060,699426.331667,4663.331667,2597.63,87,0,true,true,21.052632,11.111111,24450,3940,98.75,,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,28,70,RECOCIDO_SIMULADO,795.822,4741,1023131.703333,7318.036667,5358.136667,96,0,true,true,3.684211,1.010101,22844,3818,99.75,379.350233,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,29,71,RECOCIDO_SIMULADO,729.6234,4301,1022745.461667,7314.461667,5354.31,96,0,true,true,3.684211,1.010101,22924,3814,99.75,211.515619,,,,
BASE,SIMULACION_CINCO_DIAS-ALTA-N03,SIMULACION_CINCO_DIAS,ALTA,190,3,29,71,GENETICO,2484.7454,9060,722200.59,4668.09,2725.325,89,0,true,true,19.473684,10.10101,28980,4630,97.75,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,0,42,GENETICO,4307.2328,9060,1148635.511667,4344.678333,2592.908333,177,0,true,true,13.818182,11.515152,26656,4456,97.916667,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,0,42,RECOCIDO_SIMULADO,1463.5766,4821,1561445.195,7875.695,6385.695,183,0,true,true,0,0,23550,3914,100,423.621525,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,1,43,RECOCIDO_SIMULADO,1326.0791,4341,1565711.723333,7890.723333,6378.21,184,0,true,true,0.363636,0.606061,23854,3944,100,228.131263,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,1,43,GENETICO,4249.8685,9060,1122974.615,3885.615,2190.89,180,0,true,true,15.272727,9.69697,24760,4216,98.697917,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,2,44,GENETICO,4205.5309,9060,1164432.768333,4427.601667,2650.051667,179,0,true,true,14.545455,10.30303,25740,4306,99.479167,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,2,44,RECOCIDO_SIMULADO,1346.3527,4341,1565802.623333,7891.623333,6379.11,184,0,true,true,0.363636,0.606061,23854,3944,100,219.631596,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,3,45,RECOCIDO_SIMULADO,1389.9436,4501,1565837.786667,7892.453333,6379.453333,184,0,true,true,0.363636,0.606061,24046,3976,100,277.24287,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,3,45,GENETICO,4202.6728,9060,1160124.726667,4323.226667,2608.015,179,0,true,true,12.727273,9.090909,22008,3726,99.479167,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,4,46,GENETICO,4192.5651,9060,1185278.483333,4589.15,2706.893333,182,0,true,true,11.272727,9.090909,23690,3882,99.479167,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,4,46,RECOCIDO_SIMULADO,1359.9557,4461,1561742.466667,7876.133333,6388.663333,183,0,true,true,0.363636,0.606061,23422,3912,100,258.39864,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,5,47,RECOCIDO_SIMULADO,1440.6646,4701,1561742.466667,7876.133333,6388.663333,183,0,true,true,0.363636,0.606061,23422,3912,100,362.691131,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,5,47,GENETICO,4300.6341,9060,1160866.798333,4291.298333,2565.755,180,0,true,true,13.454545,9.69697,22336,3944,97.916667,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,6,48,GENETICO,4263.2364,9060,1132218.366667,3955.533333,2282.628333,180,0,true,true,14.545455,8.484848,23218,3908,100,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,6,48,RECOCIDO_SIMULADO,1379.6611,4501,1561767.716667,7876.383333,6388.913333,183,0,true,true,0.363636,0.606061,23422,3912,100,278.113396,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,7,49,RECOCIDO_SIMULADO,1392.5449,4461,1565742.023333,7891.023333,6378.51,184,0,true,true,0.363636,0.606061,23854,3944,100,255.214903,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,7,49,GENETICO,4420.4859,9060,1149055.761667,4371.928333,2646.838333,176,0,true,true,15.272727,13.939394,27606,4746,98.177083,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,8,50,GENETICO,4172.6065,9060,1166531.568333,4441.568333,2570.9,181,0,true,true,13.090909,9.69697,23906,4142,99.739583,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,8,50,RECOCIDO_SIMULADO,1370.392,4461,1565742.023333,7891.023333,6378.51,184,0,true,true,0.363636,0.606061,23854,3944,100,257.926195,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,9,51,RECOCIDO_SIMULADO,1383.4693,4541,1561778.826667,7876.493333,6389.023333,183,0,true,true,0.363636,0.606061,23422,3912,100,286.731655,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,9,51,GENETICO,4190.8742,9060,1200553.331667,4579.831667,2859.735,182,0,true,true,10.909091,7.272727,25378,4286,100,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,10,52,GENETICO,4239.2988,9060,1156792.515,4126.181667,2426.663333,182,0,true,true,13.090909,6.666667,23086,3890,99.479167,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,10,52,RECOCIDO_SIMULADO,1375.3045,4381,1565727.883333,7890.883333,6378.37,184,0,true,true,0.363636,0.606061,23854,3944,100,234.902222,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,11,53,RECOCIDO_SIMULADO,1407.7814,4501,1565878.186667,7892.853333,6379.853333,184,0,true,true,0.363636,0.606061,23886,3956,100,277.426486,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,11,53,GENETICO,4321.7624,9060,1152187.141667,4099.808333,2380.873333,182,0,true,true,14.909091,9.69697,23200,3936,98.4375,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,12,54,GENETICO,4210.1743,9060,1158235.338333,4364.671667,2538.706667,180,0,true,true,12,7.272727,22164,3838,99.739583,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,12,54,RECOCIDO_SIMULADO,1391.0107,4541,1565711.723333,7890.723333,6378.21,184,0,true,true,0.363636,0.606061,23854,3944,100,289.260453,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,13,55,RECOCIDO_SIMULADO,1355.0492,4381,1565742.023333,7891.023333,6378.51,184,0,true,true,0.363636,0.606061,23854,3944,100,231.937781,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,13,55,GENETICO,4225.4866,9060,1131584.616667,4144.116667,2424.405,177,0,true,true,16,11.515152,24244,4058,100,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,14,56,GENETICO,4430.0605,9060,1144709.523333,3694.19,2110.153333,186,0,true,true,12.727273,9.69697,23320,3924,100,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,14,56,RECOCIDO_SIMULADO,1414.4654,4621,1561379.545,7875.045,6385.045,183,0,true,true,0,0,23374,3892,100,312.936444,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,15,57,RECOCIDO_SIMULADO,1479.8795,4741,1561395.705,7875.205,6385.205,183,0,true,true,0,0,23374,3892,100,370.706949,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,15,57,GENETICO,4276.2971,9060,1137829.088333,3632.755,2091.963333,185,0,true,true,13.454545,9.090909,23466,3940,100,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,16,58,GENETICO,4303.5192,9060,1161282.025,4132.858333,2371.491667,184,0,true,true,12.727273,7.878788,23448,3988,98.697917,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,16,58,RECOCIDO_SIMULADO,1475.2987,4821,1565793.346667,7892.013333,6379.013333,184,0,true,true,0,0,23806,3946,100,416.360056,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,17,59,RECOCIDO_SIMULADO,1428.855,4661,1561394.695,7875.195,6385.195,183,0,true,true,0,0,23374,3892,100,336.674385,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,17,59,GENETICO,4170.5516,9060,1164682.416667,4503.25,2601.791667,180,0,true,true,12,6.666667,23290,3894,98.697917,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,18,60,GENETICO,4358.4581,9060,1169153.596667,4827.93,2943.256667,174,0,true,true,13.454545,9.69697,28010,4634,97.916667,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,18,60,RECOCIDO_SIMULADO,1333.4254,4381,1561752.566667,7876.233333,6388.763333,183,0,true,true,0.363636,0.606061,23422,3912,100,230.319793,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,19,61,RECOCIDO_SIMULADO,1383.3837,4541,1561369.445,7874.945,6384.945,183,0,true,true,0,0,23374,3892,100,286.39425,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,19,61,GENETICO,4239.5683,9060,1126375.668333,3787.001667,2125.886667,182,0,true,true,13.454545,7.878788,24396,4034,100,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,20,62,GENETICO,4334.2995,9060,1120083.62,4155.453333,2309.281667,177,0,true,true,15.636364,9.090909,27756,4566,99.739583,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,20,62,RECOCIDO_SIMULADO,1438.4203,4701,1561742.466667,7876.133333,6388.663333,183,0,true,true,0.363636,0.606061,23422,3912,100,363.968943,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,21,63,RECOCIDO_SIMULADO,1302.3394,4221,1561369.445,7874.945,6384.945,183,0,true,true,0,0,23374,3892,100,188.77358,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,21,63,GENETICO,4294.9278,9060,1135884.806667,4553.14,2663.316667,173,0,true,true,14.909091,9.69697,25854,4384,98.697917,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,22,64,GENETICO,4315.5298,9060,1135615.471667,3975.805,2216.396667,182,0,true,true,14.545455,10.30303,24188,4074,99.21875,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,22,64,RECOCIDO_SIMULADO,1503.2107,4901,1565802.623333,7891.623333,6379.11,184,0,true,true,0.363636,0.606061,23854,3944,100,468.556096,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,23,65,RECOCIDO_SIMULADO,1275.9099,4141,1561772.766667,7876.433333,6388.963333,183,0,true,true,0.363636,0.606061,23422,3912,100,177.555911,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,23,65,GENETICO,4344.4459,9060,1141774.943333,4033.443333,2277.415,182,0,true,true,13.454545,10.30303,23280,3922,98.4375,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,24,66,GENETICO,4242.9494,9060,1177575.838333,4594.671667,2829.811667,178,0,true,true,11.272727,7.878788,24312,4064,99.739583,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,24,66,RECOCIDO_SIMULADO,1437.1584,4701,1565777.186667,7891.853333,6378.853333,184,0,true,true,0,0,23806,3946,100,349.446001,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,25,67,RECOCIDO_SIMULADO,1388.9762,4581,1561742.466667,7876.133333,6388.663333,183,0,true,true,0.363636,0.606061,23422,3912,100,298.739315,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,25,67,GENETICO,4258.3252,9060,1156362.368333,3916.535,2374.458333,183,0,true,true,13.818182,9.69697,23784,3924,100,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,26,68,GENETICO,4192.4795,9060,1140422.125,4240.291667,2411.818333,179,0,true,true,13.454545,10.909091,23446,3942,98.177083,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,26,68,RECOCIDO_SIMULADO,1499.4168,4661,1565777.186667,7891.853333,6378.853333,184,0,true,true,0,0,23806,3946,100,346.130475,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,27,69,RECOCIDO_SIMULADO,1494.0999,4501,1565711.723333,7890.723333,6378.21,184,0,true,true,0.363636,0.606061,23854,3944,100,279.222298,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,27,69,GENETICO,4115.5112,9060,1176519.47,4572.803333,2769.466667,179,0,true,true,13.090909,9.69697,23584,4104,99.739583,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,28,70,GENETICO,4301.6893,9060,1146602.171667,4291.838333,2473.103333,179,0,true,true,14.545455,10.30303,24408,4042,98.177083,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,28,70,RECOCIDO_SIMULADO,1364.3936,4501,1561369.445,7874.945,6384.945,183,0,true,true,0,0,23374,3892,100,274.969562,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,29,71,RECOCIDO_SIMULADO,1339.2082,4421,1561450.245,7875.745,6385.745,183,0,true,true,0,0,23438,3900,100,244.849899,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,SIMULACION_CINCO_DIAS,CRITICA,275,1,29,71,GENETICO,4212.9366,9060,1134399.198333,3985.531667,2304.136667,180,0,true,true,14.545455,10.30303,23864,4026,99.479167,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,275,2,0,42,GENETICO,4140.933,9060,1159959.81,4091.31,2458.685,182,0,true,true,10.545455,7.831325,22770,3752,98.958333,,,,,
BASE,SIMULACION_CINCO_DIAS-CRITICA-N02,SIMULACION_CINCO_DIAS,CRITICA,275,2,0,42,RECOCIDO_SIMULADO,1461.347,4861,1501234.25,7650.083333,5885.841667,181,0,true,true,0.727273,0.60241,24064,4040,100,438.74922,,,,
